"M_T","lia_080314_049_pos","lia_080314_050_pos","lia_080314_051_pos","lia_080314_052_pos","lia_080314_053_pos","lia_080314_054_pos","lia_080314_055_pos","lia_080314_056_pos","lia_080314_057_pos","lia_080314_058_pos","lia_080314_059_pos"
"454.0532_2.6227",0.002389256,0.001060379,0,0,0,0,0,0,0,0,0
"454.059_3.123",0,0.002197083,0,0,0,0,0.003470461,0,0,0,0.005604399
"454.1451_3.3807",0.012605778,0,0,0.004111936,0,0,0.003696106,0,0,0,0
"455.0954_3.564",0,0,0.010385187,0,0,0.03357391,0,0.009706915,0.008045102,0.001452999,0.006996816
"303.1706_4.2889",0,0,0,0,0,0,0,0,0.020421081,0,0
"304.1295_3.8138",0,0,0,0,0,0,0,0,0,0,0
"304.1484_2.0817",0,0,0,0,0.002886907,0.002576022,0,0,0.003371183,0.001394238,0
"304.1528_1.6784",0,0,0,0,0,0,0,0,0,0,0
"304.1556_3.0288",0.003019299,0,0.016980342,0,0,0,0,0,0,0.006009647,0
"304.1753_2.4151",0,0,0,0,0,0,0,0,0,0,0
"456.1183_0.3416",0.004593589,0.003006678,0.00237625,0,0,0,0,0.0006424,0,0,0
"123.1184_5.8966",0.007319959,0.008646586,0,0,0,0.00589016,0.005907802,0.006920401,0,0,0
"124.0477_2.0306",0,0,0,0,0,0,0.010443085,0,0,0,0.0201711
"212.0964_1.9262",0,0.026716642,0,0.016660561,0,0,0,0,0,0,0
"304.1784_4.9529",0.007292139,0.010459316,0.001892523,0.004268509,0.00230996,0.001505755,0.004870953,0.002984657,0.004484021,0.006866134,0.002454885
"456.2207_3.8131",0,0.001447458,0.004463262,0.005682224,0.011309042,0.00261588,0.004356258,0.005251829,0.006058329,0.004300237,0.003840987
"456.3353_5.9155",0,0,0.008425341,0,0.000999898,0.001310893,0.001523572,0,0,0,0
"457.1684_4.712",0,0,0,0,0,0,0,0,0,0,0
"457.207_4.7245",0,0,0.002164308,0,0,0,0,0,0,0,0
"124.0859_0.3195",0,0,0,0,0,0,0,0,0,0,0
"212.1657_1.9556",0.026548557,0,0,0.007912246,0,0.001792144,0.007951663,0,0,0,0
"212.1662_5.3385",0.003770442,0.003840807,0.001635698,0.004458524,0.009617241,0.002264538,0.004054155,0.007487715,0.006964934,0.005281367,0.002409102
"305.962_0.3146",0,0,0,0,0.000481513,0,0,0.000454686,0,0,0.001201394
"306.1569_0.349",0.002259974,0.00176639,0.00090512,0.000535084,0.000555258,0,0,0,0,0.001436973,0.001045102
"457.7236_4.4848",0,0,0,0,0.000186532,0,0,0,0,0,"7.58E-05"
"213.127_1.7364",0,0,0,0,0,0,0.003118007,0.0006132,0,0,0
"213.1771_3.1643",0,0.01261551,0,0,0,0,0.012570864,0,0.006621895,0,0
"213.1793_4.5825",0,0,0,0,0,0,0,0,0,0,0
"307.0628_4.9188",0,0,0.002104465,0.001396994,0.000668045,0.005958066,0.000818663,0,0.001800959,0,0
"307.1493_4.6982",0,0.019119531,0,0,0,0,0,0.015290373,0,0.009978686,0
"458.8573_0.2383",0.000348569,0,0.001358926,0,0.000340529,0,0,0.000850972,0.000724876,0.000505701,0.000825662
"307.165_3.8703",0,0.006975603,0.011163141,0.011248919,0.023500858,0,0.007739072,0.006008944,0.008316675,0.003361841,0
"308.0255_2.8893",0,0,0,0,0,0,0,0,0,0,0
"308.1058_5.1157",0.002785283,0,0,0.003617896,0.011267832,0.002552402,0.005514322,0.002761486,0.003920456,0.002590826,0.001640273
"127.0227_5.4864",0.005185994,0.00707101,0.011242931,0,0,0,0.005967477,0,0.005786756,0,0.008201367
"214.9799_1.7462",0,0,0,0,0,0,0,0,0,0,0
"309.0663_5.0059",0,0.004505929,0,0.002958162,0,0,0,0,0,0,0
"309.0932_4.7409",0.000183285,0.009371678,0.010649492,0,0,0,0,0,0.000579901,0,0
"309.1054_3.1141",0.008858247,0,0,0,0,0.012075565,0.009055647,0,0,0,0
"461.1937_4.4635",0,0,0,0,0,0,0.005415486,0.002089886,0,0.005130013,0.000899861
"463.0853_4.1154",0,0,0,0,0,0,0,0,0,0,0
"463.1485_1.9475",0,0.002616873,0,0.007273794,0.001954248,0,0,0.000375429,0.000737127,0,0
"215.129_4.5986",0,0.01662805,0,0,0,0,0,0,0.003652966,0,0
"309.1805_3.7826",0,0.010710099,0,0.001033684,0,0.004480359,0,0,0.002546254,0.001684482,0.000614116
"310.0964_2.2142",0.007504881,0.010985416,0,0,0,0.001904337,0,0.004352886,0,0.008716215,0
"310.1259_5.6924",0,0,0.00961222,0,0,0,0,0,0,0.01245199,0
"464.7671_0.2734",0.002173241,0.000714188,0.003780058,0.001448678,0.000824211,0.0014098,0.001954349,0.001326514,0.00041859,0.001193026,0.001299273
"464.9458_0.349",0,0,0,0.001067127,0.002162469,0.000984646,0,0.005174658,0.005080257,0.001339038,0.002904815
"127.1139_3.885",0.004402122,0,0,0,0.002392381,0,0.00462666,0,0,0,0
"128.1079_2.7648",0,0.014425515,0,0,0,0,0,0,0,0,0
"216.163_3.6363",0.000345297,0.000245332,0.000266798,0,0,0,0.000790691,0.003053486,0.001527344,0.000543094,0.001954435
"310.1899_4.9647",0,0.011012675,0,0,0.01103792,0,0,0,0,0,0
"310.2029_5.1905",0.006467355,0,0,0.006835998,0.007721556,0,0,0.008307401,0.008872073,0.006901746,0
"310.8242_0.2721",0,0,0,0,0,0,0,0,0,0,0
"310.9161_0.2601",0.002989842,0.001842715,0.008078753,0.00183631,0,0.002562736,0,0.002577943,0.001378285,0.0019587,0
"465.2648_4.5477",0,0,0,0,0,0,0,0,0,0.000413108,0
"467.1686_4.8856",0.007133401,0.015616737,0,0.005100017,0,0.007553871,0.006469118,0.007437658,0,0.009838016,0
"128.9536_2.6878",0,0,0,0,0,0,0,0,0,0.002815186,0.020448952
"128.9539_3.9378",0,0,0,0,0,0,0,0,0,0,0
"311.0796_1.9383",0,0,0,0,0,0,0.006588468,0,0,0,0
"468.8194_0.2591",0.00135173,0.00109309,0.003341213,0.00293688,0.002581082,0.002178916,0.002616366,0.003339229,0.002864791,0.00193199,0.001125616
"469.1113_5.9116",0.001168444,0.002038981,0,0,0,0,0.000816798,0,0,0,0.001566074
"469.1678_4.8998",0.006473901,0.006972877,0,0,0,0.007170051,0.003537595,0.004724143,0.002307351,0.007687007,0
"128.9548_4.8546",0,0,0,0,0,0,0,0,0,0,0.009884265
"217.9595_3.637",0,0,0,0,0,0,0,0,0.001825462,0,0
"217.9951_3.859",0,0,0.002505909,0,0,0,0,0,0,0,0
"218.0839_2.2894",0,0,0,0,0,0,0,0,0,0,0
"311.1519_4.432",0.012059195,0,0,0,0,0,0.009756825,0.016016202,0,0,0
"312.051_3.7218",0,0,0,0,0,0,0,0,0,0,0
"312.0592_4.0899",0,0.003339239,0,0,0,0.003020368,0,0,0,0.002483988,0.004221454
"470.9529_0.2388",0,0.000967698,0,0,0,0,0,0,0,0.000146012,0
"218.1421_3.7053",0,0,0,0,0,0,0,0,0,0,0.000759357
"219.0497_0.2825",0,0,0,0,0,0,0,0,0,0.006926675,0
"219.115_2.8315",0,0,0,0,0,0,0,0,0,0,0
"312.0912_4.9713",0,0,0,0,0,0,0,0,0,0,0
"312.1283_1.9813",0,0,0,0.007377163,0,0.003108941,0,0,0,0,0
"312.2185_5.1783",0,0,0,0,0,0,0,0,0,0,0
"312.2213_3.7625",0,0.010113125,0,0,0,0,0,0,0,0,0
"472.8232_0.2522",0.000882061,0.004007087,0.003600531,0.000288824,0.001995458,0.000314437,0.000699314,0.003583258,0.002966886,0.00162216,0.005107107
"130.0545_2.0206",0,0,0.012566949,0.005489168,0,0.00208739,0.014970909,0.009750715,0.010975234,0,0
"130.1573_2.7207",0,0,0,0,0,0,0,0,0,0,0
"219.1632_3.9295",0.004398849,0,0.014013145,0,0.009940418,0,0.005644861,0.011123116,0,0.010596567,0
"220.0675_2.6105",0.012427402,0.02453864,0,0,0,0.005974305,0.011580636,0,0.007501955,0,0
"313.1405_0.3474",0.001420462,0.001987188,0,0.003032648,0.002316467,0.001707999,0.001799567,0.001174257,0.001847923,0.001871449,0.00232701
"313.1459_4.8608",0.001269906,0,0,0,0,0,0,0,0,0,0
"473.7961_0.2831",0,0,0,0,0,0,0,0,0,0,0
"132.0469_2.3287",0,0,0,0,0,0,0,0.017486631,0,0,0
"314.1939_5.0273",0.002212516,0.004064331,0.005784786,0.004349075,0.009257191,0,0.003416381,0.003633315,0.006158382,0.003472241,0.002416996
"475.0054_2.0729",0,0,0,0,0,0,0,0,0,0,0
"475.1529_4.0598",0.003559336,0,0,0,0,0,0,0,0.011508171,0.009398198,0.006055908
"132.1016_5.5028",0,0,0,0,0,0,0,0,0,0,0
"220.1571_4.8893",0.003179674,0.002875835,0,0,0,0,0.00199351,0.003243286,0.001688655,0.005735429,0
"221.1242_4.8868",0,0,0,0,0,0.014856784,0,0,0,0,0
"315.0679_1.951",0,0,0.002411159,0,0.002279594,0,0,0,0,0,0
"315.1594_2.8961",0,0,0,0,0,0.013234406,0,0,0,0,0
"477.6846_1.8274",0.000433666,0,0.00517888,0,0.000249432,0,0,0,0,0,0
"479.1794_3.5037",0.001641386,0.006324111,0.001286616,0,0,0,0.001905863,0.003449772,0.000939276,0.002339756,0
"479.2848_3.7174",0,0,0,0,0,0,0,0,0,0,0
"480.1756_4.3981",0.001022798,0.006152378,0,0.00097744,0,0,0,0.003355915,0,0.001907061,0
"480.1892_5.5047",0.001112804,0.002025351,0.003241475,0.001924477,0.008033888,0.002375255,0.003852752,0.002936686,0.001349699,0.001802004,0
"480.2777_4.8534",0.007843631,0.008101404,0.016653701,0.002112973,0.011092145,0.0043785,0.006465389,0.004067143,0.006597392,0.005788849,0.004712431
"221.156_5.2338",0.00596332,0,0,0.002480843,0,0,0.00427607,0.005032829,0,0,0.001094042
"222.0793_2.6692",0,0,0,0,0,0,0,0,0,0,0
"316.1266_3.9276",0,0.013346054,0.012689128,0,0,0,0,0,0,0,0
"316.1967_5.6713",0,0.008303121,0.001341472,0.003981205,0,0.002379684,0.001950619,0.000800914,0,0,0
"481.1267_4.7129",0,0,0,0,0,0,0,0,0,0.000272437,0
"134.0687_0.3492",0,0,0,0.010727516,0.011649572,0,0,0,0,0,0
"222.9739_3.0619",0,0,0,0,0,0,0,0,0,0,0
"223.0641_2.3441",0,0.020376176,0.024276154,0,0,0,0,0,0,0,0.001089306
"223.0761_5.6586",0,0,0,0,0,0,0,0,0,0,0
"317.0838_3.6356",0,0,0,0,0,0,0,0,0,0,0
"483.0901_2.6286",0,0,0,0,0,0,0,0.000732086,0,0,0
"484.1988_4.139",0,0,0,0,0,0.000612636,0.000561316,0.000544371,0,0,0
"485.1134_3.9924",0,0,0,0,0,0,0,0,0,0,0
"485.1221_4.7298",0,0.022834946,0.034898218,0,0,0,0,0,0,0,0
"223.1151_3.1217",0,0,0,0,0,0,0,0,0,0,0
"223.117_3.2967",0,0,0.003253942,0,0,0,0,0,0,0,0
"223.1411_5.5848",0,0.005969742,0.011833877,0,0,0.006514605,0.003558108,0,0,0,0
"223.1543_3.838",0,0,0,0,0,0,0,0,0,0,0
"485.2444_3.1277",0,0.008919177,0.015541626,0,0,0,0,0,0,0,0
"486.0232_3.8622",0.002310705,0.003887147,0.007831902,0,0,0.032853509,0.003804267,0.006690972,0.005229316,0,0
"486.1252_5.0325",0.00447249,0.010265776,0.0024336,0.003826153,0,0.002787123,0.002304938,0.003068086,0.003983755,0.002726154,0.00214388
"136.0572_0.4366",0,0,0,0,0,0,0,0.006732686,0.002303268,0.006727244,0.003100574
"224.0952_3.1223",0.00762598,0.011012675,0.010637025,0,0,0,0,0,0,0,0
"224.1272_5.6513",0,0,0,0,0.015790147,0,0,0,0.01156126,0,0
"224.1279_3.3886",0.003767169,0.013283358,0,0.011212436,0.006378959,0,0,0.009389887,0,0,0.009183321
"319.1414_2.3655",0,0,0,0.000677975,0,0,0,0,0,0.001410264,0
"136.0597_1.768",0,0,0.005246202,0,0,0,0,0,0.011771576,0.005117549,0
"320.1591_3.4809",0.005830765,0,0.008178491,0,0.012131084,0,0,0,0,0,0
"320.1823_5.5098",0.009954686,0.010750988,0,0.004990568,0,0,0.009922796,0.005927601,0,0,0
"320.2099_2.13",0,0.030423879,0.012307631,0.000507721,0,0,0,0,0,0,0
"321.0835_4.9987",0,0.003543683,0,0.003744066,0.006268341,0.002862411,0.00508168,0.003433086,0.003736684,0.001677359,0
"321.1458_4.2436",0,0,0,0,0,0,0,0,0,0,0
"489.1114_5.1334",0,0,0,0,0,0,0,0,0,0,0
"489.1467_4.7136",0,0,0,0,0,0,0,0,0,0,0
"489.1761_3.8623",0,0,0,0,0,0,0,0,0,0,0
"322.034_3.6298",0,0,0,0,0,0,0,0,0,0,0
"322.0501_3.8226",0,0.006239607,0,0,0,0,0,0,0.004618787,0,0
"490.2888_3.7244",0.004169742,0,0,0,0.00472403,0.002065246,0,0,0.004220615,0,0.004456681
"490.7719_0.2666",0.000628407,0.000537004,0,0,0,0.002834363,0,0.004129715,0.002752487,0.002151009,0.001248755
"491.1238_5.1635",0,0.010511108,0.020411318,0.005808394,0.007324633,0,0,0,0,0,0.0033137
"491.3007_5.7259",0.004173015,0.006089682,0.003169165,0.003712143,0.003852102,0.002499258,0.003854617,0.000406714,0,0,0
"226.02_2.9368",0,0,0,0,0,0,0,0,0,0,0
"226.0567_4.8538",0,0,0,0,0,0.002745789,0.001726839,0,0,0,0
"324.157_3.2893",0.005161447,0.009717868,0.018982576,0,0.010823192,0.004098016,0,0.006421915,0.004320669,0.002309485,0
"492.2487_1.6699",0,0,0,0,0,0,0,0.000312857,0,0,0
"492.2859_5.3642",0,0,0.002411159,0,0,0,0,0,0,0,0.000592014
"492.8855_0.2858",0,0.000370724,0,0,0,0.000915263,0,0,0,0,0
"139.0769_3.8697",0,0,0,0,0,0,0,0,0,0,0
"139.0857_1.8659",0.010483268,0.01261551,0,0,0,0,0,0,0,0,0.006227987
"325.0945_4.8326",0,0,0.007764579,0,0,0,0,0,0,0,0
"325.0975_3.8889",0,0,0,0,0,0,0,0,0,0,0
"325.0979_5.0324",0,0,0,0,0,0,0,0,0,0,0
"495.2478_3.7378",0.001611929,0.009826905,0,0,0.00057261,0,0.003489109,0,0.004669834,0,0.00146188
"495.7694_0.2764",0,0,0.001932418,0,0,0,0,0,0,0.012428841,0.006490052
"496.1931_3.7167",0,0,0,0.001745103,0,0,0,0,0,0,0
"226.1807_5.1262",0.003826082,0.002128936,0.006091479,0.004359716,0.005797674,0.001175079,0,0.005391572,0.007018024,0.005477237,0.005501783
"227.0167_3.1847",0,0,0,0,0,0,0,0,0,0,0
"325.0996_4.2435",0,0,0,0,0,0,0,0,0,0,0.012287053
"497.1656_3.7052",0.004806331,0.004860297,0.004727567,0,0.004825972,0,0,0.002517457,0.003942917,0.001205491,0.001949699
"497.3487_5.3642",0,0,0,0,0,0.000209625,0,0,0,0,0
"498.6838_0.2845",0.002081598,0.003786289,0.001333992,0.003681741,0.004880197,0.002233537,0.003104953,0.003266229,0.002105203,0,0.002925338
"498.909_0.2423",0,0,0.001032285,0.000583728,0,0,0,0,0,0,0
"499.0796_3.0153",0,0,0,0.004981447,0,0,0,0,0.004363549,0,0
"139.9881_5.9552",0,0,0,0,0,0,0,0,0,0,0.016972646
"326.0703_3.7428",0,0,0,0,0.000531399,0,0,0.001601829,0,0,0.001228232
"326.1947_4.494",0.00260527,0.004137931,0.005470612,0.005743029,0.009753886,0.003718625,0,0.00915003,0.006574931,0.005981157,0.006698441
"499.9884_2.8945",0.002351617,0.008155922,0.002934782,0.00355557,0.000783,0.002980509,0,0,0.001792792,0,0
"500.1891_3.7139",0,0,0,0,0,0,0,0,0,0,0.000337843
"500.2503_2.5785",0,0,0,0.000468198,0,0,0,0,0,0,0
"501.182_4.3586",0,0.004887556,0.002346329,0,0.010293961,0.003752578,0.006476578,0.007304172,0.004302292,0.002754644,0
"501.212_5.003",0.009211726,0,0,0.005007289,0.007229198,0.005707107,0.006265851,0.007729658,0.00460041,0.006002525,0
"501.7697_0.2722",0.002166695,0.003988006,0.003727696,0.002634375,0.002748093,0.004688508,0.003576757,0.004705372,0.004551404,0.006276743,0.00521288
"228.1637_5.878",0.003166582,0,0,0.000717499,0.009378653,0,0.003147844,0.007884001,0.006775037,0.002795599,0.003375269
"228.1709_5.6486",0,0.006604879,0,0,0,0.005258333,0,0,0,0,0.005115001
"228.9654_0.2364",0,0,0,0,0,0,0,0,0,0,0
"327.0549_0.385",0,0,0,0,0,0.022862381,0.004108235,0,0,0,0
"327.1508_2.3141",0,0.010851847,0,0,0,0,0,0,0.005997072,0,0
"327.1647_3.717",0,0,0,0,0,0,0.022754737,0.014969173,0,0,0
"502.7491_3.8201",0,0,0.050639319,0,0.000249432,0,0,0,0,0,0
"502.8383_0.2512",0.000562948,0.001929944,0.001206826,0,0,0,0,0.002123257,0.001039329,0,0.002499088
"504.0419_4.7792",0,0.012601881,0.009644635,0,0,0,0,0,0,0,0
"504.1037_4.1335",0,0,0.001466144,0,0,0,0,0,0,0,0
"141.0951_2.4162",0,0.002199809,0.019084807,0,0,0,0.015845517,0,0,0,0
"141.1291_4.7072",0,0.008060515,0,0,0.001685295,0,0,0.005802458,0,0,0
"229.1104_2.4255",0,0,0,0,0,0.032646837,0,0,0,0,0.000298375
"328.0833_4.3476",0,0,0,0,0,0,0,0,0,0,0
"328.1221_4.7092",0,0,0.004213917,0,0,0,0,0,0.010099257,0.003548808,0.005599663
"328.2115_3.7244",0,0,0.018284412,0,0.021952209,0,0.008719976,0.016833802,0,0.016823452,0
"328.2151_4.8038",0,0.002063514,0,0,0,0,0,0.002909572,0.001743786,0,0
"328.6377_5.6794",0.002189605,0.003633638,0.003800006,0.00245044,0,0.001467373,0.00245972,0.003504,0.002583009,0.002984346,0
"328.9006_0.2392",0,0,0,0,0,0,0.00182381,0,0,0,0
"329.087_4.9995",0,0,0,0,0,0,0,0,0,0,0
"504.3014_5.7339",0.003979911,0.004047976,0.003039506,0.003113214,0.000945674,0.001694713,0.002696554,0.002333915,0,0,0
"506.1276_3.6982",0.005238361,0,0,0.002646536,0.006235807,0,0.002092347,0,0,0,0
"229.1444_1.6746",0.02557158,0,0,0,0,0,0.009305535,0,0,0,0
"329.1537_3.6477",0,0,0,0,0,0,0,0,0,0.019312781,0
"329.1777_1.828",0,0.01141611,0.002575726,0,0,0,0,0,0,0,0
"329.2024_3.7291",0,0,0,0,0.003073439,0,0.002597717,0,0,0,0
"509.2878_5.0966",0.002821285,0.00379174,0.006465496,0.001997443,0.001062798,0,0.00217067,0.003508172,0.004243076,0.004415978,0.006270612
"230.0685_2.4826",0,0,0,0,0,0,0,0,0,0,0
"230.0941_4.5985",0.000904971,0.000528826,0,0.006171704,0.009998981,0,0.005264434,0.000984457,0.000530895,0.000596513,0
"230.1094_2.1193",0.003089667,0.005149244,0.008552507,0.016785211,0,0.00833775,0,0,0,0,0
"330.0642_0.8217",0,0,0,0,0,0,0,0,0,0.018725171,0
"509.5688_4.3451",0,0,0,0,0,0.000104812,0,0,0,0,0
"510.1087_2.9389",0,0,0,0,0,0,0,0,0,0,0
"510.1603_3.0514",0,0.002287038,0,0,0,0,0,0,0,0,0.000794088
"510.1967_5.2138",0.001222448,0,0.003538195,0.005566695,0.007220522,0,0.002830822,0.004655315,0.003040395,0.003037766,0.002830616
"511.0903_4.9181",0.003698437,0,0.012679154,0,0.004101534,0,0,0.003858572,0.003175161,0,0.006488473
"231.0199_2.4729",0,0,0.006669958,0,0.001709153,0.001036314,0,0,0,0,0.005362857
"330.2246_4.7773",0,0,0.006425601,0.008301398,0.014621069,0.004560076,0.00627331,0.007304172,0.00335689,0.009180961,0.005621765
"330.2294_4.9974",0,0.012678206,0.007874291,0,0,0,0,0.004745001,0.004228783,0,0
"513.2194_4.4151",0,0,0,0,0,0,0,0,0,0,0
"231.9172_0.237",0,0.009036391,0.002982157,0,0,0,0,0,0,0,0
"331.1936_3.5326",0.000811692,0,0.016416824,0,0,0,0,0,0,0.009656391,0.01456828
"331.2211_3.4217",0.005460922,0.010080414,0,0.007448608,0.010426269,0.007329484,0.009120916,0.006638829,0.00794709,0.008791001,0
"332.1539_1.7881",0,0,0,0,0,0,0,0,0,0,0
"514.1549_2.9545",0.00191795,0.001548317,0.002393705,0,0,0.001238557,0,0,0,0,0
"515.1489_5.2175",0.002711641,0,0.005807227,0.008517256,0.007322464,0.001852669,0.003781889,0.0038544,0,0.001983629,0.003046899
"145.0707_2.4332",0.007910727,0,0,0,0,0.004387357,0,0,0.009858312,0,0
"332.1968_4.6337",0,0,0,0.00159309,0,0.000927073,0.001698866,0,0,0.003944109,0
"332.2438_4.3969",0,0.005108355,0.006667465,0,0,0,0,0,0,0,0
"516.2987_4.8547",0.004897974,0.005435464,0.023625365,0.0017147,0.008847254,0.002993795,0.00513949,0.003358,0.006750534,0.004878943,0.003872561
"516.3012_5.4888",0,0,0,0,0,0.000524062,0,0,0,0,0
"516.7311_0.2652",0.001710118,0.001395666,0.003161685,0.002874555,0.004220828,0.002056389,0.002194913,0.0034894,0.002119496,0.001290961,0.002816408
"516.765_2.4973",0,0,0,0,0,0,0,0,0,0.001125362,0.000189444
"145.932_5.9389",0,0,0,0,0,0,0,0,0.012231005,0,0
"145.9328_3.4616",0,0.006539458,0,0,0,0,0,0,0,0,0.026039142
"233.1219_4.8231",0,0,0.035990345,0,0.009489271,0,0,0,0,0,0
"233.1332_5.0145",0,0.020888647,0.014000678,0,0.015794485,0,0,0,0,0,0.011524539
"233.1573_5.674",0,0.033923947,0.015499237,0,0,0,0,0,0.004624912,0,0
"234.0397_3.9519",0.004277749,0.003933488,0.003772578,0,0,0,0.001055498,0,0.004592242,0,0.003842565
"333.098_4.6352",0,0,0,0.007804317,0,0,0,0,0,0,0
"519.1229_2.9943",0.001305908,0,0,0,0,0,0,0,0,0,0
"519.2678_2.8539",0,0,0,0,0,0,0,0,0,0,0.000151556
"519.5632_3.2694",0,0,0.013983224,0,0,0,0.000160376,0,0,0,0
"520.3267_3.5563",0,0,0,0,0,0.000925597,0,0,0,0,0
"520.9087_0.3561",0,0,0,0.000829988,0.001060629,0,0.000874608,0.007012172,0.004388052,0.000790603,0.003307385
"521.2928_3.6686",0,0,0.041485892,0,0,0,0,0,0,0,0
"234.0776_2.9305",0,0,0,0.00367566,0.003739315,0,0.002403774,0.003393458,0,0,0
"334.1655_4.1078",0,0.002764073,0,0,0,0,0,0.000834286,0,0.002261408,0
"334.1667_5.0434",0.013515659,0,0,0.009900569,0.014803263,0,0.010152171,0,0,0,0
"334.2066_4.6773",0,0,0,0,0,0,0,0,0,0,0
"523.1461_2.6487",0,0,0,0,0,0.000391201,0,0,0,0,0
"146.0968_5.1411",0,0.002521467,0.006271007,0.004882639,0.006595857,0.002325063,0.003826645,0.007554458,0.004825019,0.00226675,0
"147.026_0.2362",0,0.004865749,0,0,0,0,0,0,0,0,0.00198601
"235.1151_2.2961",0,0,0,0.007152184,0.009910053,0,0,0,0,0.001506418,0
"235.138_4.7787",0,0,0,0,0,0,0,0.020550545,0,0.013563107,0
"235.1399_5.6935",0.008136561,0,0.01801512,0.004238106,0.017618594,0,0.012947561,0.009673544,0.006709696,0,0
"525.1731_4.3951",0.008951526,0.013457817,0,0,0,0,0,0.008082144,0.003068982,0.011251841,0
"527.0479_3.2817",0,0,0,0,0.018171683,0,0.011864091,0.00219,0,0,0
"235.1626_5.0197",0,0,0,0,0,0,0,0,0,0,0
"236.0192_0.3446",0,0,0,0.006541094,0,0.00199734,0.006907355,0.003076429,0,0.002115396,0
"337.1494_4.775",0.015086676,0,0.005313525,0,0,0,0.011485529,0,0.013656254,0.012131475,0.004953973
"527.2191_4.4127",0,0,0,0,0,0,0,0,0,0,0
"528.2709_2.9506",0,0.001305711,0.002800136,0,0,0,0,0,0,0,0
"148.115_4.6014",0,0.002614147,0.007043974,0.006434686,0.010645336,0,0.004378636,0.005940115,0.003610086,0.002549871,0
"236.1308_4.893",0,0,0,0,0.001086657,0,0.002700283,0,0,0,0
"237.0706_5.3953",0.00332532,0,0.003902237,0.004510208,0.008137999,0,0.005242056,0.006252972,0,0.004962633,0.003721005
"338.1847_3.0999",0.002729643,0.006389533,0,0.000901434,0,0,0,0,0,0.001253568,0
"338.1863_5.1823",0.000756052,0.007755213,0.004420873,0.000936396,0.004118886,0.002096247,0,0.002959629,0,0.003108991,0.001687634
"339.0623_4.7727",0,0,0,0,0,0,0,0.008979001,0,0,0.002573287
"529.2123_4.1428",0.000785509,0,0,0.000790465,0,0.000993503,0,0,0,0,0
"529.2219_4.4686",0,0,0,0,0,0.0007204,0,0,0,0,0
"529.2315_1.7037",0,0,0.004149088,0,0,0,0.001978592,0.001864629,0,0,0
"237.1355_3.8544",0,0,0,0,0,0,0,0,0,0,0
"237.1465_4.945",0,0,0.021211713,0,0,0,0,0,0.000896396,0.006623967,0
"237.1559_2.9547",0,0,0,0.010677352,0.00739404,0,0.010467328,0,0,0,0
"339.1031_5.0059",0,0.006724819,0,0,0.015280438,0,0,0.009992658,0.007158915,0.003618253,0
"339.1681_3.1298",0.002613453,0.005266458,0.006669958,0.001921437,0.004760903,0,0.004177234,0.001898,0.002954635,0.001383554,0.001341898
"339.2723_5.5251",0,0,0,0,0,0,0,0,0.005086383,0.007355809,0.007628297
"340.0663_4.4189",0,0,0,0,0,0,0,0,0,0,0
"340.0819_4.7408",0,0,0,0,0,0,0,0,0,0,0
"531.3087_5.8155",0,0.010797329,0.009866551,0,0.007530686,0.003836723,0.004932493,0,0,0.008443777,0
"532.7145_0.2739",0.000834603,0.002357912,0.005956834,0.000580687,0.000767818,0.002552402,0.002994928,0.002761486,0.000473722,0.001627502,0.003451047
"533.1691_3.1022",0,0,0,0,0,0,0,0.000996972,0,0,0
"535.2625_3.2234",0.000392754,0,0,0,0,0,0,0,0,0,0
"536.8032_0.2581",0.001816489,0.001049475,0.001712995,0.001921437,0.002227539,0.002277824,0.00217067,0.004067143,0.002260388,0.002841896,0.001777621
"150.044_3.1822",0,0.000763255,0,0,0,0,0,0,0.003434482,0,0
"150.0659_2.6771",0,0,0,0,0.0284548,0,0,0,0,0,0
"237.1859_3.7392",0,0.004860297,0.006697386,0.007690308,0,0,0.007610398,0,0.007953216,0,0
"537.1033_3.6332",0,0,0,0,0,0,0,0,0.001072,0.000833338,0
"538.2349_5.1871",0.002757463,0.011985825,0.003174152,0,0,0,0,0.004538515,0.004745385,0.003490047,0.003403686
"538.6831_0.2674",0.002723097,0.001537413,0.003757617,0.002315149,0.004626426,0.001771477,0.002614501,0.002196257,0.003050605,0,0.002300172
"539.1968_3.0649",0,0.006574894,0,0,0,0,0,0,0,0,0
"150.0751_1.3893",0,0,0,0,0,0,0,0,0,0,0.001752361
"150.093_4.8758",0,0,0,0,0,0,0,0,0,0,0
"238.146_4.1812",0,0,0,0,0,0,0,0,0,0.007738645,0
"541.22_3.7156",0,0.001638272,0,0.001091449,0,0,0,0,0,0,0
"151.0808_2.4436",0,0,0,0,0,0,0,0,0,0,0.019886933
"151.0828_2.5774",0,0,0,0,0,0.011272496,0,0,0,0,0.002366477
"239.1616_4.6928",0,0,0,0,0,0,0,0.009356515,0,0,0
"239.1658_5.2333",0,0,0,0,0,0,0,0,0,0,0
"239.971_0.2373",0,0.002387897,0,0,0,0,0,0,0,0,0
"342.2273_4.4683",0.011440607,0.010677389,0.013210257,0.005115218,0.006834444,0,0.007151649,0,0.005059838,0.009131103,0.003801519
"343.0863_3.9605",0,0,0,0,0,0,0,0,0,0,0
"543.0247_4.9229",0,0,0,0,0,0,0,0,0,0,0
"543.0755_2.5709",0,0,0,0,0,0,0,0,0,0,0
