"M_T","lia_080314_039_pos","lia_080314_040_pos","lia_080314_041_pos","lia_080314_042_pos","lia_080314_043_pos","lia_080314_044_pos","lia_080314_045_pos","lia_080314_046_pos","lia_080314_047_pos","lia_080314_048_pos"
"130.0868_0.4696",0.244881529,0.179682537,0.036989593,0,0.494899513,0.309172984,0,0.028666457,0.207646365,0.025739719
"113.9657_1.9875",0.115860813,0.026285557,0.074521268,0.017351992,0,0.022959653,0.023896299,0,0.018433878,0.030910951
"130.0512_0.6685",0.510165906,0.250052571,0.090563249,0.278242953,0.481061342,0.491975835,0.212684037,0.123108418,0.333465162,0.095018119
"172.0413_2.4648",0.185198924,0.186646273,0.089053163,0.208034625,0.350806767,0.236930401,0.151519271,0.097767946,0.205938911,0.083419847
"267.1332_0.3441",0.481883429,0.346378348,0.117398478,0.156730341,0.242091127,0.16356452,0.036674109,0.022919958,0.043761515,0.015567018
"188.0765_2.1987",0.040455782,0.037103033,0.054662124,0.064203811,0.22650687,0.064540556,0.044073073,0.061690093,0.037464537,0.084039045
"245.0971_4.3444",0.142790994,0.228087806,0.068574495,0.13556942,0.371287028,0.258130847,0.19466682,0.135386241,0.310849086,0.120417224
"212.1299_3.7093",0,0.191810416,0.013521944,0.114754601,0.088104858,0.099764463,0.04694028,0.02150524,0.145806198,0.038919178
"224.0939_2.4332",0.023894089,0.029214045,0.080525045,0.140697865,0.197299077,0.258400689,0.036649707,0.024395633,0.02550525,0.008365164
"168.1141_2.5992",0.587415218,0.230482835,0.106128757,0.304671122,0.476681623,0.567218067,0.156202667,0.071095302,0.214528283,0.012730023
"109.1021_3.3787",0.058974885,0.154083171,0.049223015,0.131956975,0.068828295,0.063726844,0.073377849,0.071299763,0.123116708,0.063984199
"431.0975_3.7625",0.110596326,0.089705137,0.080791784,0.096712207,0.540410881,0.297622036,0.06705082,0.088940562,0.080030123,0.013139194
"145.992_3.9567",0.129499545,0.251701644,0.057124081,0.141052981,0.30700958,0.276952909,0.17616854,0.093149158,0.246252362,0.059509429
"240.1237_4.125",0,0.231354962,0.101259696,0.105844265,0,0.094696019,0.172297374,0.07136453,0.06900153,0.086972892
"367.1514_1.7283",0.082369098,0.095876432,0.050299651,0.091628827,0.088325294,0.080176799,0.076651172,0.05054125,0.073744985,0.057410249
"139.1129_4.903",0.098307261,0.157467644,0.065357495,0.155960624,0.107976019,0.101801881,0.101678667,0.109010764,0.228055302,0.103273372
"431.139_4.4169",0.013259878,0.059813754,0.007008351,0.046729242,0.030684135,0.01887645,0.008146703,0.026790749,0.013882245,0.021976647
"141.9609_1.53",0,0.089047721,0.106854761,0.08667163,0.070876031,0.126999766,0,0.187268553,0.06009719,0.129947874
"181.0887_5.1953",0.165895805,0.237641361,0.012946519,0.159562252,0.067233033,0.133356762,0.223040843,0,0.262775123,0
"190.0548_2.3681",0.252019237,0.097574203,0,0,1.351366559,0.028000904,0,0,0.012840248,0
"126.0927_2.9555",0.040097976,0.126644369,0.069765141,0.113977673,0.075490688,0.075269425,0.082380357,0.075804256,0.08821217,0.073132883
"202.1203_0.7345",0,0.008792104,0.028261421,0.033662071,0.06776092,0,0.019734056,0.054135193,0.075343504,0.025836571
"383.1128_4.4689",0.311188811,0.10451359,0,0,0,0,0.165309754,0.086584815,0.455731695,0.061629286
"274.1141_2.9513",0,0.118567232,0.04613078,0.075726139,0.008014015,0.034558713,0.085876782,0.042856816,0.041566217,0.05651573
"274.1855_5.5044",0,0.19972818,0.123006449,0.102655435,0.063508822,0.104061031,0.158590554,0.109768921,0.083108751,0.126536298
"76.0397_1.6674",0.210174325,0.20387189,0,0.139529769,0.286155158,0.128585354,0.232874754,0.093978431,0.201247555,0.117780462
"188.1295_4.4868",0.031310676,0.173287676,0.05513537,0.12394254,0.039800331,0.054414127,0.090887858,0.054334574,0.087264899,0.070835646
"225.0721_3.5894",0.029161207,0.022498224,0.075908741,0.054988833,0,0.031169988,0.042591537,0.062613343,0.033078676,0.058472354
"345.189_4.8201",0.331959989,0.181251923,0.04043999,0.182725881,0.527173109,0.320851532,0.246098768,0.120212944,0.380594223,0.106380247
"245.15_1.778",0.111906528,0.1210995,0,0.079639621,0.073457454,0.017127701,0.10700871,0,0.05064817,0.010832163
"371.1757_3.5615",0.005372355,0.062312819,0.079683957,0.072960925,0.025405269,0.037621116,0.065483878,0.047866747,0.043673893,0.054472049
"136.0489_0.3382",0.099259657,0.133247301,0.117645857,0.140753746,0.109397252,0.133241712,0.158132149,0.180335926,0.142654156,0.183083586
"497.1347_3.4013",0.072647819,0.085676529,0,0.074936593,0.188322104,0.141845307,0.229669408,0.080923402,0.318910355,0.076740339
"252.1232_3.7026",0.080593222,0.280694337,0.046614782,0.195731763,0.193122391,0.129899008,0.122615381,0.046272967,0.208567585,0.037378255
"174.1154_3.4001",0.170639368,0.127591756,0.112064775,0.158907902,0.228299364,0.129505748,0.1153698,0.080403995,0.114688372,0.071588696
"181.0878_3.1951",0,0.07827673,0.055859222,0.062311063,0,0,0.085559559,0.060681757,0.037722668,0.088968692
"123.0561_0.4951",0.028592927,0.028094004,0,0.236294252,0.392889773,0.201957511,0.069027363,0,0.307841503,0.034115765
"125.0973_4.1191",0,0.066837255,0.070249143,0.077307034,0.032401217,0.051537895,0.080063933,0.041557663,0,0.044353759
"244.1559_2.6629",0.051442538,0.187668919,0.039389168,0.104995232,0.131437969,0.084109393,0.084693296,0.05466984,0.146402978,0.051325999
"363.2168_5.2518",0.161523202,0.125395944,0.075317183,0.057425971,0.159265135,0.196891159,0.186432967,0.366238018,0.262829591,0.293427138
"166.0743_0.5841",0.024728094,0.074743951,0.03643783,0.106174144,0.064886548,0.049728484,0.055581991,0,0.067355648,0.063053769
"271.0619_5.2001",0.042560525,0.130845631,0.143772291,0.055370988,0.198998756,0.166064227,0.176409071,0.253555845,0.129065565,0.05748316
"162.1136_0.3076",0.396344062,0.133222952,0.033935002,0.245538072,0.111793045,0.26873839,0.106794323,0.165886497,0.259367318,0.119120064
"113.9659_2.878",0,0.009564623,0.116345504,0.020077549,0.010984102,0,0.033698837,0.022777724,0.029398531,0.039281556
"447.0916_4.0661",0.099877925,0.065048731,0.053998503,0.064834727,0.798666361,0.525373596,0.071915486,0,0.07602317,0
"156.067_4.3879",0.068354144,0.200600307,0.043869952,0.120506752,0.16837553,0.091363773,0.09792951,0.034400256,0.145192841,0.024316324
"107.0503_2.4254",0,0.038683486,0.064391642,0.123758673,0.13887769,0.183217029,0,0,0,0.006374805
"202.0498_2.6221",0.418883224,0.182057645,0.009170227,0.031641337,0.026487147,0.033962548,0.154179064,0.18618021,0.301842914,0.088624814
"113.9654_4.2907",0.008555778,0.083392176,0.008525966,0.035648555,0,0,0.018719639,0,0.103659778,0
"489.0806_4.9199",0.381418807,0.147219043,0,0.089175465,0.290207123,0.163271667,0.051428462,0.004132399,0.072842711,0
"113.9654_4.6547",0,0.031806078,0,0,0,0,0,0.009680787,0,0.018293015
"239.1399_4.0575",0.438031119,0.21371763,0.043192349,0.132831244,0.651702144,0.353615476,0.134281168,0.048245191,0.201159932,0.021195303
"175.1282_2.3495",0.084665898,0.172222972,0.063823746,0.175414467,0.241160074,0.248847415,0.08867427,0.09262594,0.146249047,0.053523119
"350.1025_3.4025",0.087012686,0.073865183,0.014737327,0.080155169,0.171545751,0.135291681,0.217874641,0.0928558,0.318299366,0.093907044
"270.0809_3.5965",0.282298589,0.101073779,0,0.103803702,0.403200965,0.202034908,0.125487817,0.039160008,0.176064376,0
"271.1426_0.9903",0.327487411,0.271738433,0.012928234,0,0.503380505,0.327771223,0,0.035700679,0.132402325,0.028912975
"412.0353_2.6126",0.427196957,0.14643103,0,0.020227166,0.013829469,0.019824037,0.148784531,0.190777409,0.244237045,0.095020295
"196.8751_0.3759",0.20176851,0.115707364,0.128097076,0.125530645,0.234575994,0.182300818,0.124534406,0.166252241,0.167380277,0.096532924
"419.0927_2.9787",0.007074566,0.013314327,0.008150596,0.031828809,0.007245389,0.014132236,0.023640081,0.019296806,0.01891225,0.0224522
"163.0773_3.1822",0,0.046937705,0.039900059,0.046855425,0.001833101,0.042750222,0.074707745,0.038018328,0.059656709,0.092878674
"170.0357_0.3122",0.072800413,0.095261074,0.090098607,0.151441463,0.123223821,0.12832597,0.164513211,0.087313763,0.077145685,0.060320155
"263.1156_2.895",0,0.010005113,0.036285101,0.071632396,0.055605025,0.072338805,0.194663334,0.041326533,0.204769032,0.032899133
"284.0586_4.4177",0,0.023930371,0.018095226,0.031102354,0.021124166,0.017481216,0.006119614,0.0224069,0.006844027,0.025927981
"290.1616_1.9068",0.094174073,0.209841755,0.086366413,0.095572953,0.054760986,0.101396071,0.107582151,0.115542088,0.11914291,0.110828899
"300.9498_2.8127",0,0,0,0,0.008124233,0.049111401,0.004901269,0,0.007819716,0
"121.1024_4.3887",0.021889322,0.147947292,0,0.080551745,0.191779471,0.05758112,0.094424371,0.059394033,0.178529647,0.040144516
"163.1133_4.3923",0.035343889,0.149251055,0.038892259,0.086321922,0.117936253,0.07671277,0.07345454,0.032464861,0.135997215,0.017731492
"97.0647_3.3175",0.041642331,0.086584073,0.051907614,0.09517818,0,0.037535352,0.127502706,0.065163391,0.043832561,0.073639994
"120.0821_2.9973",0.075505007,0.096582546,0.082355649,0.132404024,0.148022891,0.097074401,0.103167175,0.075400413,0.090585081,0.091003667
"200.1332_3.1024",0.117249943,0.147464744,0.087657086,0.144445506,0.241337003,0.159259585,0.16489841,0.060096313,0.177404764,0.074637894
"247.1094_4.1111",0.448178608,0.141594487,0,0,0.112654487,0.030814382,0.11498983,0.080570357,0.395068511,0.051853786
"182.9634_0.2349",0.466229406,0,0.002891106,0.000690402,0,0,0.001753441,0,0,0.004406212
"298.0736_4.8994",0,0.021661513,0.033970495,0.058765315,0.025759127,0.018062737,0.029175796,0.053518,0,0.047743571
"158.073_3.4002",0.070603588,0.095504561,0.02835392,0.124339116,0.225894869,0.033364292,0.032553697,0.034393906,0.114572331,0.023446835
"199.1124_1.7883",0.313664515,0.193404151,0.011631109,0.07200013,0.465970166,0.324765299,0.148334841,0.072099828,0.19821629,0.011004103
"206.0462_2.0172",0.07389751,0.075186655,0.074616993,0,0,0.256143632,0,0.063686446,0.141316137,0.065823294
"123.0563_0.3393",0.13728183,0.060736792,0.056440025,0.167354966,0.1176085,0.117260321,0.081479235,0.135937397,0.138057528,0.136765586
"244.1204_1.8717",0.116408046,0.31823122,0.033608031,0.176988151,0.14174046,0.21407743,0.367823485,0.112198325,0.294260016,0.049761135
"248.1698_5.247",0.019197883,0.132926341,0.095509751,0.084656304,0.03930725,0.068627943,0.131640548,0.105090445,0.077415657,0.147914422
"371.2271_3.2146",0.277581335,0.175240001,0.25843777,0.237678662,0.276699606,0.226155513,0.216464568,0.282167694,0.207305348,0.24948908
"99.0451_0.8291",0.184656953,0.05027348,0.024156008,0.581780229,0.027142654,0.105820239,0.041251183,0.019249818,0.007260826,0
"109.102_3.1091",0.079356685,0.107800668,0.019546157,0.061732423,0.100513094,0.10372425,0.051034548,0.032200712,0.119460245,0.032493226
"202.121_0.3477",0.044296937,0.022416323,0.033427337,0.027324069,0.019108336,0.025179059,0.01505066,0.033052845,0.02580364,0.048548856
"113.9655_4.7743",0,0,0.03632167,0,0.030394088,0.064530097,0.035659693,0.083159774,0,0
"113.9656_5.5821",0.048730051,0.036709026,0,0.032935616,0,0.032816239,0.050914282,0,0.013631218,0
"208.0623_2.6097",0.093376902,0.083903499,0.10855307,0.074754529,0.074513228,0.148103988,0.130477978,0.141305452,0.17616384,0.071461374
"237.1501_5.1949",0.160181429,0.185597064,0.019299853,0.129483785,0.11968524,0.138964891,0.159411499,0.069744081,0.204238561,0.069440545
"264.0559_2.7879",0,0,0,0,0.186065533,0.348779223,0,0,0.008137051,0
"204.1358_0.7812",0.009602888,0.063218149,0.031721499,0.049858585,0,0.132762689,0,0,0.016297784,0
"298.0989_2.2942",0.024159813,0.277949572,0.050377091,0.266585429,0.225468499,0.077254548,0.265374419,0.129741338,0.275229358,0.177194128
"327.2017_2.9525",0.290685988,0.164743486,0.236538288,0.22559572,0.31419986,0.237534933,0.187924961,0.243062293,0.205694988,0.206505392
"180.1263_3.371",0.144259052,0.091526864,0.04279224,0.032064952,0.19939322,0.077265007,0.062754367,0,0.163515414,0
"188.0364_2.2535",0.123969334,0.136277611,0.042130771,0.086172305,0.128879749,0.120937714,0.06554314,0.058502532,0.081121852,0.033050396
"198.1154_2.6983",0.033641678,0.094714334,0.038451279,0.123956961,0.012303819,0.014820439,0.115770686,0.113707019,0.071279715,0.140247897
"113.9664_2.719",0,0.053319285,0,0.074895133,0,0,0.008024695,0,0.058870475,0
"458.1613_4.8983",0.03132383,0.142599426,0.03420927,0.198001258,0.051776397,0.036175678,0.077010226,0.100295135,0.205893915,0.088044791
"489.1927_4.1192",0,0.009046659,0.008423788,0.007306007,0,0,0.01299394,0.001399479,0.000793339,0.004511769
"341.9755_2.8133",0,0.002067428,0,0.044879756,0,0.040422043,0.005445079,0,0.01843151,0
"239.1401_3.1386",0.229130163,0.138595167,0.038446977,0.088312011,0.303389786,0.21364861,0.112356182,0.031061572,0.16469003,0
"109.1022_3.8952",0.068488321,0.106939609,0.045414456,0.087567531,0.141053047,0.067561123,0.044909705,0.013063919,0.143890344,0.039471995
"113.9655_3.9914",0,0.016218466,0.040480861,0,0.06246175,0,0,0,0.009827928,0.020632692
"208.0997_3.8287",0.423787274,0.179631626,0,0,0.019375179,0,0.178291493,0.028804881,0.268314285,0.014667058
"212.1033_0.3536",0.059264287,0.111368863,0.088337915,0.097215137,0.063096954,0.090880566,0.117999962,0.107057589,0.081941241,0.124790789
"141.0915_2.6725",0,0.145961764,0.074264209,0.176998967,0.044040827,0.079540891,0.139037769,0.126640133,0.106023218,0.149211583
"182.1301_3.2035",0.505630186,0.205629426,0.056963822,0,0.833132717,0.22414738,0,0.043439721,0.084586493,0
"344.2078_3.929",0.083258352,0.128915441,0.044843334,0.086229989,0.087559569,0.090614907,0.089313944,0.085431705,0.199109092,0.051530584
"295.0801_3.3554",0.030842371,0.110673818,0.035078322,0.072634651,0.060532933,0.053589956,0.092405997,0.062077426,0.072859288,0.067345717
"217.0995_2.6663",0.212400091,0.116608267,0.065851177,0.133058374,0.148542076,0.2071933,0.199589005,0.083785857,0.271499481,0.036150741
"130.0662_4.1078",0.350797434,0.112794371,0,0,0.121260199,0.033623676,0.099283808,0.096900574,0.289341316,0.069626631
"374.2552_4.8535",0.064952354,0.078954067,0.025583276,0.047179896,0.210954518,0.170979969,0.099485994,0.031248254,0.064253338,0.017551935
"84.9608_0.2247",0.615024178,0.09888018,0.075778598,0.22290982,0.130509817,0.249596282,0.122693815,0.106465795,0.184973453,0.094489243
"116.0715_3.1201",0.089501544,0.131361382,0.037116509,0.116959201,0.125190344,0.076537058,0.135980576,0.051806115,0.13841749,0.061241879
"573.2339_3.5611",0.01230222,0.124920037,0.148500454,0.173606442,0.01322617,0.051445856,0.15588893,0.070593674,0.053461562,0.103091639
"76.0399_2.1911",0.016388051,0.025537387,0.006240401,0.067187142,0.324690882,0,0,0.022594852,0,0.063413971
"202.1091_1.9722",0.212365888,0.20769464,0.038427617,0.083758601,0.259557793,0.16261484,0.107531605,0.070633042,0.100043574,0.049662107
"172.098_2.8565",0,0.021384823,0,0.028740926,0,0.020485048,0.020600318,0,0,0
"394.1494_5.0497",0.375112472,0.231514336,0.036185074,0.141395478,0.574297142,0.265588132,0.207035029,0.064480161,0.36687775,0.034939549
"188.1769_0.3038",0.037595963,0.060659319,0.065330606,0.071441319,0.052890179,0.051496059,0.048986542,0.081869511,0.037005111,0.093788428
"211.0572_2.3035",0.118228649,0.082801166,0.096468075,0.10630934,0,0.046728835,0.075350906,0.165502974,0.067481161,0.124185738
"275.0931_4.3221",0.047230422,0.021641591,0.039954913,0.081568421,0.042651499,0.033014961,0,0,0.031110722,0
"281.1022_2.6004",0,0.104655255,0.04020982,0.059652203,0.106105212,0,0.07508423,0.081331054,0.074966964,0.084299131
"109.1021_3.7202",0.049308855,0,0.041254189,0,0.161600019,0.097547149,0,0,0.141635841,0.055390509
"137.0971_3.397",0.037706462,0.073677034,0.025329444,0.096380525,0,0.01769458,0,0.093688884,0.084787788,0.055682152
"234.1504_4.6003",0.224307671,0.065314353,0.057171406,0.095216035,0.322857781,0.180399367,0.072464526,0.037939591,0.093400842,0.012693023
"245.0404_2.9965",0.023070609,0.028014317,0.051606457,0.050505724,0.014458873,0.037096072,0.033503623,0.045639265,0.039735617,0.045888153
"274.04_3.5856",0.039779633,0.021995754,0.07746185,0.047969442,0.022887656,0.030285155,0.041932689,0.063428647,0.016837728,0.065467446
"237.1499_5.7311",0,0.001441002,0.068228165,0.058329082,0.232937225,0.084504744,0,0.072176024,0,0.055087983
"152.0246_0.311",0.103256037,0.083215094,0.067009555,0.086114621,0.129514953,0.120709708,0.089995451,0.070549226,0.105921386,0.07074097
"373.1088_2.2962",0.063110704,0.054326437,0.029771508,0.054927544,0.015813395,0.046046907,0,0.036961734,0.017396617,0.043872765
"176.0737_3.0029",0.05309213,0.088647074,0.069105822,0.116892505,0.119630131,0.085981559,0.095412643,0.059987097,0.082246735,0.073915315
"84.0805_0.3535",0.230098344,0.078679591,0.117956694,0.130298567,0.118844102,0.141801379,0.187206852,0.179179006,0.197709501,0.126575474
"86.0966_0.8319",0.035680647,0.01847847,0.069230587,0.088301196,0.240394349,0.121724233,0.030903092,0.068517314,0.033405484,0.032929603
"428.1889_3.5222",0,0.53226317,0,0,0,0.333153438,0,0,0,0
"170.0874_3.367",0.042381621,0.096363407,0.035126723,0.150406761,0.075418176,0.057116739,0.049206158,0.034477723,0.081602592,0.050335717
"154.0873_2.4809",0.182854768,0.084906224,0.062163081,0.217586692,0.621090521,0.367343993,0.124089945,0.040701721,0.170416278,0.022669844
"111.0814_3.4203",0.421569401,0.233112498,0.014393147,0.18778763,0.258432409,0.292434359,0.181050635,0.079005786,0.1398455,0.033798004
"212.8478_0.3799",0.102516746,0.060776636,0.040182931,0.098303918,0.259572296,0.023204394,0.090248183,0.0489462,0.119242373,0.025058492
"237.1252_3.1927",0.369666451,0.137736321,0.016804553,0.064908634,0.350342691,0.201566344,0.082190372,0.025588111,0.137268925,0.006120161
"244.156_5.0359",0.185464648,0.198302672,0.068669145,0.161029583,0.298809935,0.194192731,0.114024217,0.064588106,0.204297765,0.059018641
"177.1291_4.5966",0.240729925,0.120991037,0.042396434,0.114729364,0.342917473,0.218869756,0.097464134,0.039929594,0.182804204,0.025234784
"76.0397_2.4632",0.190352913,0.149206785,0.092110981,0.10153601,0.169860574,0.242536439,0.195956628,0.06083669,0.219975087,0.069072726
"99.0812_3.3775",0.051218909,0.104659682,0.026819095,0.081525158,0.067354853,0.052290945,0.077020684,0.04711621,0.06236827,0.05563427
"123.1115_3.9204",0.05697538,0.192720173,0.037458537,0.127253947,0.174930606,0.097923674,0.087813236,0.03156955,0.136823708,0.054094436
"373.2734_5.312",0.06579162,0.119335324,0.025689757,0,0.1066418,0.059281758,0.118815678,0.147605647,0.152633648,0.138282568
"180.9016_0.2658",0.053373639,0.12433124,0.136261654,0.135556801,0.067644901,0.067243168,0.113959727,0.165292163,0.118316417,0.155900885
"114.0919_2.217",0.256975906,0.264874305,0.104738058,0.305687798,0.429885344,0.257367338,0.163957199,0.056683972,0.162212918,0.053004037
"141.9608_3.6948",0.030668729,0.044584732,0.062670745,0.020151456,0,0.012270529,0.06273868,0.07548423,0.047095906,0.047374664
"153.0673_0.3472",0.073392371,0.074954235,0.082692299,0.129348588,0.057249595,0.069623642,0.069870967,0.168978812,0.088273742,0.169519985
"76.0398_3.7966",0.343959652,0.189986475,0.00377199,0.036836479,0.048403143,0.029640879,0.142084503,0.042054211,0.302226559,0
"429.1698_4.4887",0,0.024707317,0.007994639,0.023048261,0,0.005030791,0.00989143,0.005310908,0.00221898,0.011436127
"238.1069_3.3639",0,0.16471471,0.100732672,0.120416621,0,0.085458607,0.133833221,0.114283574,0.106489748,0.097568912
"182.0663_0.3378",0.098412498,0.102547984,0.057627443,0.117518013,0.635798835,0.305999716,0.098368742,0.037072219,0.181025704,0.022321613
"285.0763_3.4614",0.282538004,0.067138294,0.03663896,0.105510781,0.351166426,0.289539301,0.119223536,0,0.160841744,0
"113.9656_2.409",0.159068546,0,0,0.09861577,0,0,0.066841662,0.027612403,0.015350514,0
"115.0531_0.349",0.099151789,0.025993373,0.037761845,0.080160577,0.066861772,0.088864066,0.128320165,0.093857787,0.027243491,0.094422861
"122.0295_2.6968",0.202092114,0.088239786,0.027957038,0.104321053,0.034646185,0.109890891,0.071425708,0.05397645,0.134912591,0.035865626
"124.0412_0.3476",0.137047678,0.053892587,0.206451641,0.107286358,0.088394906,0.070504292,0.075593181,0.252727841,0.072849815,0.247369223
"230.9922_0.5134",0.371416018,0.082041929,0.002444748,0.142116525,0.109008588,0.325779825,0.138197651,0,0.161708497,0
